createdAt,text,sentimen
2026-04-15 22:25:12,@vigilante1312 @daniellsinaga_ @univ_indonesia @sampahfhui menurut saya lebih adil kalau kita pisahkan dua hal ini: cara penanganannya boleh dikritik tapi perbuatannya juga tetap harus dipertanggungjawabkan tanpa harus langsung menyimpulkan bahwa semua itu melanggar UU atau bertujuan menghancurkan.,Neutral
2026-04-15 22:25:23,@RumiJalaludiin @roseidusk @tesvsyy @persephoeus @sampahfhui @HukumUI Plis ini kasus apa? Postinganya udah ilang,Neutral
2026-04-15 22:26:42,@sampahfhui Aku penasaran sama yg dulu nolak UU tpks ketika melihat kasus ini gimana ya,Neutral
2026-04-15 22:27:59,"Pengadaan alat makan itu senasional, bukan DIY saja Klarifikasi kepala BGN Pelaku KS Hitam Permata FH UI Perkuat Kemitraan Global Pelecehan Mahasiswa Fakultas Hukum https://t.co/vMoW9sxDh5",Neutral
2026-04-15 22:28:10,Ini penjelasan motor listrik yang viral Klarifikasi kepala BGN Pelaku KS Hitam Permata FH UI Perkuat Kemitraan Global Pelecehan Mahasiswa Fakultas Hukum https://t.co/5ELoovANeb,Neutral
2026-04-15 22:28:18,1000 rumah subsidi.. Bukan Gratis... Klarifikasi kepala BGN Pelaku KS Hitam Permata FH UI Perkuat Kemitraan Global Pelecehan Mahasiswa Fakultas Hukum https://t.co/evRPPChEyA,Neutral
2026-04-15 22:29:00,Wkwk kasus fh ui ini kena apes ajasih. Pdhl grup chat cewe2 juga banyak. Ga ketahuan aja. kalo semua grup chat privat disebarin bisa-bisa mahasiswa-mahasiswi seluruh indo di DO. lagian itu kan cuma horny talk aja bukan tindakan. siapa sih di dunia ini yang gak pernah horny?,Negative
2026-04-15 22:34:11,@tamri2908 @oddlilieth @sampahfhui Kasian? Oon,Positive
2026-04-15 22:43:02,@opojare9 @opojare9 bro lo lagi campur aduk konteksnya. Di kasus FH UI (grup chat 16 cowok angkatan 2023) ini BUKAN cuma obrolan privat 1-1 sambil nonton TV dangdut kayak contoh lo. Mereka bikin GRUP CHAT khusus (yg awalnya kos-kosan terus melebar) isinya komentar mesum +,Positive
2026-04-15 22:45:01,Setelah Kasus FH UI Kini Lagu HMT ITB Viral karena Lirik Vulgar https://t.co/BJgRgwiNqP,Neutral
2026-04-15 23:02:25,@oldsport954183 @Mahswraa @dream_acv @MiskinTV_ lu dengan ngetik gini aja udah buat streotype kalo semua cowo berarti bejat padahal pada akhirnya juga cewe cowo semua sama aja kalo bejat ya bejat engga ya engga. semua orang harus hati hati milih teman/pasangan. kasus fh ui yang harus di up bukan gender war nya.,Neutral
2026-04-15 23:05:22,lagi lagi keciduk 😂 • • #explore #fypシ #beritaviral #MakeNightsEpic Pelecehan Cilok FH UI Malam #NOMINMOVIEDATE #TibatibaSetanBesokTayang Lolox #BeriCintaWaktu214 #สกายนานิ PPW Fanival #NCTWISH_OdetoLove_IMAGE #SkyNani https://t.co/LKm7hqUPdO,Neutral
2026-04-15 23:11:37,"jujur gua ga kaget sm respon cowo cowo tentang ks fhui, cat calling aja ga dianggap pelecehan sama mereka wkwk",Positive
2026-04-15 23:15:32,@bebearmageddon @DhvVnAr @screamerdiva @sampahfhui kak anak ibu itu cewek . miris aja malah ngeluarin statement begitu,Positive
2026-04-15 23:17:32,@sampahfhui haruhh aing mah,Neutral
2026-04-15 23:20:29,@screamerdiva @sampahfhui guyssss dibales ibunya ternyata anak ibu ini perempuan tapi dia ga mikirkah kalo anaknya jadi korban pelecehan laki-laki jahat? https://t.co/obp1lW8ehi,Positive
2026-04-15 23:24:04,@Bmgstwn @bebekqaleo @sampahfhui Wah gimana nih @PDI_Perjuangan @Rieke_RDP,Neutral
2026-04-15 23:24:28,@screamerdiva @sampahfhui ada yang kemarin drop bad review di maps notarisnya ga ya? kok tiba2 ilang semua ya,Neutral
2026-04-15 23:28:30,@MarujangUj37869 @sparklesyoshi @tanyarlfes Lu dongo apa gimane sih cewe kalau gossip ga pernah sampe ke ranah seksual jing kalau kasus FH UI ini udah parah bgst bahkan dosen aja mereka ngomongin jorok kayak gitu?? This is why men shouldn't exist otaknya setengah semua,Positive
2026-04-15 23:29:06,@MiskinTV_ Namanya juga kaum betina rahim anget / feminis pas kasus FH UI itu pada koar Tapi pas yg difoto itu pasti nanti alesannya bercandaan / alesan bodoh lainnya,Negative
2026-04-15 23:31:32,@uibaseNG Jujur ya banyak kasus yg tenggelam gara gara kasus FH UI. Bukan berarti bela pelaku tp banyak yang sekalian menunggangi isu ini untuk kepentingan mereka,Neutral
2026-04-15 23:34:42,"@Ritzhy1 @ziyuseablue @wroofwoof @MastinSaurus @sampahfhui lah kok marah, kan katanya selama ga nyenggol",Neutral
2026-04-15 23:40:45,"Saat seorang wanita di JATENG Melihat uang berserakan di jalan, Tapi wanita itu malah merasa takut untuk mengambilnya, karena mitosnya kalau di ambil jadi tumbal pesugihan. Ngeri banget. Pada Senin (13/4/2026) Kartu Tidur Pelecehan FH UI Cilok Mbappe Madrid Prambanan https://t.co/Y9NMYCRtaR",Neutral
2026-04-15 23:47:53,Cowok yang nge defend pelecehan kasus FH UI dengan alibi locker room talk Adalah cowok yang sama yang bakal takut kalo nama mereka muncul di grup gay Indo dan di lecehin disana oof who said that,Positive
2026-04-15 23:48:01,"Bela Pelaku Pelecehan Mahasiswa FH UI, Profesi Orangtuanya Terkuak, Sesumbar Bawa Mobil Barracuda https://t.co/IpxVa7cN52 lewat @tribunnews",Neutral
2026-04-15 23:55:32,"@MastinSaurus @sampahfhui akun kosongan gausah sok banyak omong, bilang aja lu sejenis kyk salah satu dari mereka",Negative
2026-04-15 23:55:32,@MastinSaurus @sampahfhui akun kosongan gausah sok banyak omong bilang aja lu sejenis kyk salah satu dari mereka,Negative
2026-04-15 23:58:08,@loffboyl_8790 @MastinSaurus @sampahfhui Lah gmn sih? Pencemaran nama baik juga karena sebut nama kan?,Negative
2026-04-15 23:58:34,@loffboyl_8790 @MastinSaurus @sampahfhui Lu yang TOLOL ANJING!,Neutral
2026-04-15 23:59:56,disinggung pola asuh orang tua kok ga terima. pemikiran manusia dipengaruhi lingkungannya dan lingkungan pertama itu keluarga. dari kasus fh ui kemarin bisa dilihat orang tuanya lengkap tapi tidak bertanggung jawab mendidik anaknya dan tidak paham parenting.,Positive
2026-04-16 00:00:34,Ramai-Ramai Anggota DPR Kecam Grup Chat Mesum FH UI https://t.co/KtxkKnzbjH,Neutral
2026-04-16 00:19:00,"@sampahfhui Jgn sampe lah kasih mrk ksmptn buat ngurus negara, ancoorrr leborrr yg ada. Kasian liat Indo di masa dpn, punya oknum pejabat kek mrk",Positive
2026-04-16 00:31:42,"@sampahfhui Apa asik ngobrolin orang sih? Kadang aku bingung sama temen2 sibuk share reels/konten kocheng, hidroponik, investasi, manga, anime manhwa, webtoon, link manik2 dan rajutan buat dibikin pas kita kumpul sambil nonton variety show, juga masakin resep2 makanan yg udah kita save",Neutral
2026-04-16 00:57:43,@sampahfhui https://t.co/qkBFWNKb6p,Neutral
2026-04-16 00:57:59,terhadap 27 mahasiswi. Para mahasiswa terlapor ini sedang menjalani proses pemeriksaan lebih lanjut. Pihak UI bilang langkah ini dilakukan sambil menunggu hasil investigasi lengkap. Sementara itu BEM UI dan BEM FH UI juga ikut mendesak agar ada sanksi yang lebih berat,Positive
2026-04-16 01:53:06,"@DennySeggssegar @sampahfhui gapaham lagi sma ni org, nyuri juga diem diem, merkaos juga private emang semua kejahatan yang dibuka ke publik bersifat publik? tholol nya jangan pake banget plis",Positive
2026-04-16 02:03:49,"@revol7hink @sampahfhui apa harus nunggu mereka ngehamilin orang dulu? SEMUA KEJAHATAN SEKSUAL ITU PRIVATE ANJIR, udah bener di up gini biar lu pada yg ada grup lebih concern kalo hal mesum gabisa dijadiin topik ya anjg",Positive
2026-04-16 02:09:43,@sampahfhui demi Allah sakit bangett,Positive
2026-04-16 02:16:55,"@revol7hink @sampahfhui sexual harassment itu dianggap harassment kalau menimbulkan ketidaknyamanan bagi korban kocak, ya ini kesebar begini yg ga nyaman satu indonesia, elu noh get a life",Negative
2026-04-16 02:27:21,@sampahfhui sierus mahasiswa kelakuan nya kek gini?,Neutral
2026-04-16 02:31:34,@sampahfhui Jujur aja sebenernya mereka lagi kena apes aja. Aslinya grup cowo cowo ga jauh-jauh pembahasannya beginian kan ? *izinnnnn,Negative
2026-04-16 02:36:30,Kasus dugaan p3l3cehan di kampus kembali jadi sorotan. Setelah kasus 16 mahasiswa FH UI di grup chat kini muncul video mahasiswa ITB yang viral dan menuai kritik. Video itu menampilkan Orkes Semi Dangdut (OSD) HMT ITB membawakan lagu Erika . https://t.co/uHjvf2HOHD,Neutral
2026-04-16 03:09:28,@DennySeggssegar @sampahfhui https://t.co/xJ19dTCCQx,Neutral
2026-04-16 03:18:52,16 Mahasiswa FH UI Terduga Pelaku Pelecehan Seksual Tak Boleh Ikut Kuliah hingga Akhir Mei https://t.co/0CKuwXDlnE,Neutral
2026-04-16 03:23:33,"@sampahfhui Aku sih gk kaget kalo UI kaya gitu, emang pinter ya UI ? Perasaan cuma menang karena dekat pusat atau sering di branding si paling no 1 pdhl isinya perasaan sama kampus muhamadiyah perasaan bagusan muhamadiyah deh kwalitas pendidikan nya?",Neutral
2026-04-16 03:28:33,"@sampahfhui Masa civitas akademi drama gini ada yg live jg, gk punya jiwa korsa temannya dlm swdang kesusahan malah di konten ceria, masih keren nan Akmil 😝",Negative
2026-04-16 03:30:51,@sampahfhui Cowoknya jg ganteng ganteng Akmil kemana mana,Negative
2026-04-16 03:35:11,"@sampahfhui Mungkin cewe UI gatel jg makanya mas mas itu pada masih jaga sikap untuk mencoba mengaruk dlm komunitas kecil nya, coba intropeksi mba siapa yg slah kalian satu almamater lho masa boroknya di korek bersama",Negative
2026-04-16 03:46:32,@sampahfhui najizzz,Positive
2026-04-16 03:47:00,@sampahfhui serem bgt laki jaman skrng,Positive
2026-04-16 03:53:40,Komisi III DPR RI memuji respons cepat dan keberanian BEM FH UI dalam mengawal pengungkapan kasus kekerasan seksual yang terjadi di lingkungan kampus. Tindakan mahasiswa ini dinilai sebagai langkah nyata dalam memberikan perlindungan kepada korban https://t.co/K9ymvu12OX,Positive
2026-04-16 04:00:01,Universitas Indonesia mengambil langkah tegas dengan menonaktifkan sementara 16 mahasiswa Fakultas Hukum yang terlapor dalam kasus dugaan kekerasan verbal. https://t.co/agVUeo4HFW,Neutral
2026-04-16 04:38:11,Semoga kasus dugaan KS oleh 16 mahasiswa FH UI bisa ada kepastian hukum baik bagi terduga pelaku maupun bagi para korban sehingga spekulasi asumsi dan sebagainya tidak makin liar. https://t.co/SxZuGlWIs5,Neutral
2026-04-16 05:02:35,Kasus Grup Chat Mesum FH UI Legislator Tekankan Penegakan Sanksi Dan Perlindungan Korban https://t.co/iU6EIiYIq1,Positive
2026-04-16 05:09:20,@sampahfhui Hoho,Neutral
2026-04-16 05:17:00,@sampahfhui ajg juga anak fh bgst,Positive
2026-04-16 05:17:25,@sampahfhui ajg juga anak fh kok gini si bgst anjg,Positive
2026-04-16 05:37:01,@sampahfhui Kyk gni kh bhsan cwo klau lg ngomongin cwe? 😒,Negative
2026-04-16 05:48:09,"@sampahfhui Padahal kampus fakultas hukum lho...🫩,kecewa bngt Ama Indonesia sekarang",Positive
2026-04-16 06:14:09,UI Nonaktifkan Status Akademik 16 Mahasiswa FH UI Terkait Kasus Dugaan Pelecehan Seksual https://t.co/cfcvNqtYx0 #PelecehanSeksual #ChatMesum #FHUI #Viral #UI #UniversitasIndonesia #Mahasiswa #FakultasHukum,Neutral
2026-04-16 06:21:50,Komisi III DPR RI memuji keberanian BEM FH UI yang pasang badan dalam mengungkap kasus kekerasan seksual di kampus. Perlindungan terhadap korban adalah prioritas dan langkah mahasiswa ini menjadi teladan dalam menjaga integritas dunia pendidikan. https://t.co/SK4v8KtgEc,Positive
2026-04-16 06:54:43,"@sampahfhui Coba buat baca baca. Dan ga nyangka kelakuan mereka masih ada yang belain. Dengan alasan kan grub privat. Kan cuman omongan bukan dilakuin bener. Halo ? Mereka ni mahasiswa fakultas hukum loh ? Masak dari beberapa cowok itu ga ada yg bilang atau merasa ""kayanya kelewatan deh""",Positive
2026-04-16 07:18:03,@MastinSaurus @sampahfhui Mastin semoga kamu jadi korban oleh sesamamu ya. AMIIIIIIN ☺️🙏,Negative
2026-04-16 07:18:49,sekelas berita satu nyebar false information bikin berita yg bener lah. BLS itu cmn salah satu ORGANISASI di FH UI yang masih di bawah naungan BEM FH UI. SK yang mereka keluarkan hanya untuk memberhentikan pelaku sebagai ANGGOTA ORGANISASI (aktif dan pasif),Neutral
2026-04-16 07:19:50,"@sampahfhui nih orang”sakit gimana mau jadi penegak hukum kalau kyk gini, pintar:0 bodoh:100",Positive
2026-04-16 07:21:37,@sampahfhui university se indah itu tapi dalam nya rata”orang” nol attittude,Positive
2026-04-16 07:23:52,@sampahfhui sempak si irpan https://t.co/CnHbAjAN4u,Positive
2026-04-16 07:24:39,Anggota Komisi VIII DPR RI Selly Andriany Gantina meminta Universitas Indonesia (UI) untuk memprioritaskan perlindungan korban dalam kasus pelecehan seksual daring yang melibatkan 16 mahasiswa FH UI dengan 27 korban. #folkjogja #infojogja https://t.co/5U7DmFiRN2,Positive
2026-04-16 07:25:16,Komisi III DPR RI apresiasi keberanian BEM FH UI dalam kasus kekerasan seksual ️‼️ We Are One Dendam FH UI https://t.co/ugUH4taDmv,Positive
2026-04-16 07:30:00,Kasus yang menyeret 16 mahasiswa FH UI lagi ramai banget dibahas apalagi setelah terungkap isi chat yang dinilai melecehkan perempuan mulai dari mahasiswi sampai dosen. Tapi tahukah kamu kalau bentuk kekerasan seksual itu luas banget? Geser untuk tahu bentuk kekerasan lainnya. https://t.co/P5x9iUqSEm,Neutral
2026-04-16 07:52:15,Lakn*t 16 Mahasiswa Bejat UI Viral: 16 mahasiswa FH UI diadili sidang internal tengah malam (13 14/4). Diduga lakukan pelecehan seksual verbal &amp; digital ke mahasiswi hingga dosen. Spill WA beredar praktik serupa disebut berulang &amp; dinormalisasi. Sebuah utas https://t.co/H7newbJPCa,Positive
2026-04-16 07:53:54,@sampahfhui guys jujur ditempat kerja menurut kalian wajar ga sih kaya gitu? sebenernya menurutku sih ga pantes banget huhu. aku jg ngalamin tapi gaberani bilangnya,Positive
2026-04-16 08:01:42,@sampahfhui Yang ngelahirin mereka cowo kah? Kok bisa tega banget ngetik kayak gitu.. speechless,Positive
2026-04-16 08:02:55,@sampahfhui duh duh ga ketolong,Positive
2026-04-16 08:21:52,KemenPPPA Kawal Kasus FH UI Singgung Efek Jangka Panjang Korban Kekerasan Seks https://t.co/i4cf8eSbnH,Positive
2026-04-16 08:22:10,@sampahfhui Pendapat saja ...menurut saya agak keterlaluan ...inikan circle mereka juga group wa ...mereka ...agak kelewatan juga ...tapi mungkin enggak perlu d.o lah ...hukum administrasi lah ...dikurangi sks nya aja kali yah ...pendapat saya ajasih ...,Negative
2026-04-16 08:27:19,16 Mahasiswa FH UI Dinonaktifkan Sementara Terkait Dugaan Pelecehan Seksual Ini Penjelasan Kampus https://t.co/0e2nxZGQHh lewat @tribunnews,Neutral
2026-04-16 08:44:33,@sampahfhui V,Positive
2026-04-16 09:00:36,DPR apresiasi keberanian BEM FH UI https://t.co/HH9dDGj0MD,Neutral
2026-04-16 09:08:03,Keberanian BEM FH UI dalam mengungkap dan mengawal kasus kekerasan seksual mendapat apresiasi tinggi dari Komisi III DPR RI. Langkah ini membuktikan bahwa kampus harus menjadi ruang aman bagi siapa saja. https://t.co/zgp1ZByASo,Positive
2026-04-16 09:14:24,Kapan Jadwal Pencairan Gaji ke‑13 ASN TNI Polri Pensiunan? Isu Pemangkasan Beredar https://t.co/iFNUyBglWs FH UI Pelecehan #gaji #pensiunan #gajike13,Neutral
2026-04-16 09:20:53,"@sampahfhui Your LinkedIn account deserves more! 💫 Rent it to us for a competitive monthly fee! Unlock restrictions for just $5. Earn $5 per referral, with cumulative rewards up to $800! WhatsApp: 13292390974",Neutral
2026-04-16 09:51:46,@Leifisherman @sampahfhui kalo ditolak dikalangan masyarakat manapun saya setuju tapi kalo dalam hal pekerjaan kayak sulit bro soalnya dengan kuasa duit bapaknya dan perusahaan bapaknya tetap bisa kerja.. apalagi sekarang pekerjaan bisa dibeli.,Neutral
2026-04-16 10:08:58,@myalbarakat @MastinSaurus @sampahfhui Balasan yg bagus dan detail. Mungkin akunya juga kurang spesifik dari awal. Fantasi bokep yg dishare ke relasi terdekat tanpa objek mengetahui sedikit pun pelecehan juga? Kriminal juga? Iya tau mereka berhak marah. Tapi disini kalo mereka gak pernah tau?,Negative
2026-04-16 10:17:33,@MastinSaurus @BudiBukanIntel @sampahfhui Wkwkwk semua bakal ngomong kek lu karena belum ngerasain bang. Coba aja adeklu dibahas di grup chat itu. Gw yakin lu pasti marah .,Positive
2026-04-16 10:18:00,Geger di UI: 16 mahasiswa FH di-nonaktifkan sementara buntut dugaan kasus pelecehan seksual. Mereka nggak boleh kuliah nggak boleh ke kampus nama juga hilang dari PDDIKTI tapi masa studi tetap jalan. Kok nggak di DO? Baca selengkapnya: https://t.co/ORXPBaEqW5 #FHUI https://t.co/0xEHI4jI5J,Neutral
2026-04-16 10:26:22,@sampahfhui Pantesan netizen pada geram dengan kelakuan mahasiswa ini.,Positive
2026-04-16 10:29:19,@MastinSaurus @sampahfhui EWWW enabler pelaku KS 😵‍💫🤮,Positive
2026-04-16 10:29:19,@MastinSaurus @sampahfhui EWWW enabler pelaku KS ‍,Positive
2026-04-16 10:43:14,@newhopejonah @sampahfhui Pengecut emang mereka nih,Positive
2026-04-16 10:45:43,@khrisnadhani @MastinSaurus @sampahfhui Lebih ke malu sih punya adek gini amat,Positive
2026-04-16 11:00:14,16 Mahasiswa FH UI Dinonaktifkan Sementara &amp; Dilarang Injak Kaki di Kampus usai Kasus Pelecehan Seksual https://t.co/8DYkh8NSiy,Neutral
2026-04-16 11:06:35,@sampahfhui Gimna lanjutan kasus ini guys?,Neutral
2026-04-16 11:09:50,@sampahfhui KAK PLIS JANGAN DIHAPUS mau aku jadiin objek skripsi,Neutral
2026-04-16 11:09:50,"@sampahfhui KAK PLIS JANGAN DIHAPUS, mau aku jadiin objek skripsi",Neutral
2026-04-16 11:18:37,@isontrial @sampahfhui analogi goblok asal bunyi anjeng,Positive
2026-04-16 11:53:01,16 mahasiswa FH UI terlibat kekerasan seksual cuma diskors sampai Mei 2026? Ini bukan sanksi ini libur panjang. Korban harus kuliah tiap hari dengan trauma sementara pelaku masih bisa lanjut karir hukumnya? Kemana etika hukumnya?,Positive
2026-04-16 12:23:02,Terbaru Polda Metro Jaya Kumpulkan Barang Bukti Grup Chat Mesum FH UI https://t.co/xDrS7FLmyx,Neutral
2026-04-16 12:51:03,@_381e @MastinSaurus @sampahfhui Makasih gambarnya,Neutral
2026-04-16 12:58:34,@sampahfhui Oi,Neutral
2026-04-16 13:19:23,@screamerdiva @sampahfhui Kalo anak gw ada disitu sih kalo gw di invite di group itu gw leave dan wa anak gw buat tanggung jawab sendiri masalahnya. Fasilitasnya gw cabut dan gw serahin keputusannya ke kampus tanpa ada pembelaan apa2 lagi,Neutral
2026-04-16 13:23:17,Anggota Komisi VIII DPR RI Selly Andriany Gantina meminta Universitas Indonesia memprioritaskan perlindungan korban dalam kasus dugaan pelecehan seksual daring oleh 16 mahasiswa FH UI terhadap 27 korban. #fyp #trendingvideo #dprri #sellyandrianygantina #fhui https://t.co/k44yuQNmUE,Positive
2026-04-16 13:34:17,Anggota Komisi VIII DPR RI Selly Andriany Gantina meminta Universitas Indonesia memprioritaskan perlindungan korban dalam kasus dugaan pel3cehan s3ksual daring yang melibatkan 16 mahasiswa FH UI terhadap 27 korban. #fyp #dprri #fhui #korban #trendingvideo https://t.co/d8cH3YBWH6,Positive
2026-04-16 13:40:32,@sampahfhui kak izin tambahkan untuk bukti di artikel ya,Neutral
2026-04-16 13:44:09,Video Puan soal Pelaku Grup Chat Mesum FH UI: Harus Diadili! https://t.co/unuO9fTCyj,Positive
2026-04-16 13:47:32,@sampahfhui Ja,Neutral
2026-04-16 13:50:10,@sampahfhui Omg,Neutral
2026-04-16 14:18:47,@MastinSaurus @sampahfhui Dih goblok,Neutral
2026-04-16 14:29:31,@prastow @sampahfhui Kok aku berkaca² yaa baca twit bapak ini kebayang gimana gemeternya nahan amarah begitu tau bahwa selama ini putrinya setiap hari terpapar resiko objektifikasi seksual jangan sampaiii jadi korban yaa pak.. terpenting siapapun korbannya pelaku harus ditindak tegas,Positive
2026-04-16 14:54:47,Soroti Kasus FH UI Puan:Tidak Ada Toleransi Kekerasan Seksual di Lingkungan Pendidikan Tinggi https://t.co/1vB4I89o6F,Neutral
2026-04-16 14:59:58,Inshaallah berkomitmen bub mutual yang jokesnya jelek ️ Bisa-bisanya ada mutual yang jokesnya jelek padahal kasus fh ui masih anget,Positive
2026-04-16 15:02:16,setelah liat live tiktok tentang kasus FH UI gua baru benar² sadar. lingkungan pendidikan tempat kita seharusnya menuntut ilmu seharusnya juga memberi rasa aman bagi setiap siswanya. tapi kenyataannya tidak semua sekolah mampu menghadirkan hal itu. di SMK gua dulu kami,Positive
2026-04-16 15:14:05,sebagai drama doang apalagi suzu emang bakal dateng ke offline event lads di malay mau nunggu mereka beneran ngelecehin suzu di sana baru speak up? too late. berharap mereka minta maaf? bullshit. liat aja kelakuan mereka skrng. di kasus fh ui itu aja minta maaf krn viral :(,Positive
2026-04-16 15:14:13,hahdhajhah kasus fh ui somehow bikin aku takut what if di unmul juga gitu hahshahaha it just scare the hell out of me what if aku lagi duduk manis main kucing terus ada orng duduk disampingku keliatan main hp padahal baru aja foto aku trs di kirim ke grup cabul nya hshdhejahabah,Neutral
2026-04-16 15:37:06,‼️ UPDATE KASUS KEKERASAN SEKSUAL OLEH 16 MAHASISWA FH UI Untuk sementara 16 mahasiswa FH UI yang melakukan KS di sebuah grup WA DISKORS dari tanggal 15 April sampai 30 Mei 2026. Perlu diperhatikan kalau UI juga menegaskan ini bukan keputusan akhir dan masih dalam proses https://t.co/FXtWnJkAOX,Neutral
2026-04-16 15:44:15,"@outlaw1878x @eskrimmoka @MiskinTV_ Korban Fhui = cewe, yg protes = cewe. case jeffry korban = laki, yg protes = ??? malah nungguin cewe lagi nyang protes gerak ndiri gabisa ya abang abang ini?",Neutral
2026-04-16 15:49:53,"@revol7hink YOU can't prevent DIABETES if it was on ur bloodline, n YOU can prevent diabetes dengan konsumsi gula tidak BERLEBIH. BUT you ACTUALLY CAN prevent pelecehan seksual IF man just keeping their shits on themselves 😭. it's not apple to apple bro. https://t.co/fecSxtcBe1",Positive
2026-04-16 15:50:18,@maudyyy1_ @yappingfess yaa.. tapi konteksnya disini adalah kasus fh ui yg ramai kemarin,Neutral
2026-04-16 16:35:06,MALU BGT JIRRRRR nanno pls dateng aje ke fhui utk menjadi karma buruk bagi 16 org itu https://t.co/D6O2Zsa4ir,Positive
2026-04-16 16:47:25,susahnya ngelawan org yg ngerti hukum itu bisa menyepelekan hukuman buat dia sendiri. kayak kasus fh ui dan salah satu promotor yg udh nilep uang konsumen gatau kmn itu wkwkwkwk,Positive
2026-04-16 16:51:43,at the end kasus fh ui ga bikin orang aware tapi adu ego antar gender aja. siapa si paling korban siapa si paling pelaku. apalagi yg add yours protect your daughter (dicoret) educate your son benci bgt bacanya PADAHAL both of son and daughter are need it,Negative
2026-04-16 16:55:03,@humblegoddesssz @sampahfhui lu jg disgusting nipu org,Neutral
2026-04-16 16:59:32,"sebetulnya motivasi orang2 yg kontra sama case fhui itu apa coba, udah jelas secara moral hal tsb sangat salah masih aja ada yg kontra bahkan ngebela",Positive
2026-04-16 17:00:05,Krn rame kasus fh ui itu sender langsung mirroring kayanya di lingkup fan-idol banyak jg yg melakukan sexualizing. Batasan sexualizing idol tuh gimana menurut kalian? Tanyarl,Neutral
2026-04-16 17:06:36,Habis baca kasus FH UI. Isi chat nya kok kek alter sih. Pada ga beres,Neutral
2026-04-16 17:10:12,@arddhe tolol sok²an suarain enabler dan kasus fh ui kemaren padahal sendirinya ngelakuin kekerasan seksual juga udh gitu ngeles kaum tua kayak lo bebal udh dikasih tau secara definisi mending gausah munafik kalo dikoreksi dan evaluasi diri njing,Positive
2026-04-16 17:18:04,@sampahfhui Sampah,Positive
2026-04-16 17:25:23,@arddhe apa dah lu jelas menyebut suatu barang sebagai payudara orang itu objektifikasi lu baca ga sih full dari obrolan kasus fh ui pantes dongok,Positive
2026-04-16 17:29:55,Ada diskusi menarik tadi di luar kantin FH UB sedikit menyinggung kasus FH UI intinya jangan sampai perburuan pelaku KS ini sampai memburu imajinasi juga. Kalau pikiran dan imajinasi juga dianggap berbahaya ketidaksukaan terhadap negara juga akan dianggap bahaya.,Neutral
2026-04-16 17:38:35,SEKALI LAGI GUE LIAT COWO NGEDEFEND KASUS FH UI GUE DOAIN MEREKA JATUH MISKIN JADI ODGJ AJA LAH SANA TOLOL HERAN BANGET PELAKU BEJAT KAYA GITU AJA MASIH AJA DIBELA APALAGI ORANG ODGJ PEMERINTAHAN IDIOT APA YA GUE MUAK BANGET SAMA ORANG YA GA PUNYA KEWARASAN OTAK KAYA UDAHNG CUIH,Positive
2026-04-16 17:39:36,@sampahfhui sumpah sakit hati bgt bacanya.... ini ga boleh diselesaikan secara damai yaa‼️,Positive
2026-04-16 18:07:40,Tertarik Dendam Timun FH UI Pelecehan Copot Kepala BGN Humas Polri Tertarik pertemuan prabowo Kamis https://t.co/BhpNlFoww8 https://t.co/upDYgXZNFg https://t.co/lzRjHj9SGE https://t.co/PTs9y3uSXC https://t.co/V5NKcJgpdL https://t.co/ea0xZlFbvo,Neutral
2026-04-16 18:25:23,@mr7ohn4c @sampahfhui @12t104 Maunya apa? Kasih solusi,Neutral
2026-04-16 18:28:22,grgr viralnya kasus fh ui ini aku jd keinget kasus aksena,Neutral
2026-04-16 18:32:08,Kasus ini bermula pada 11 April 2026 saat akun X @sampahfhui mengunggah tangkapan layar grup WhatsApp berisi mahasiswa FH UI. Grup tersebut disebut beranggotakan 16 mahasiswa laki-laki dengan isi percakapan yang dinilai melecehkan mahasiswa lain hingga dosen.,Neutral
2026-04-16 18:42:58,@westallen139 @nufoursare @sampahfhui Dia yg paling cakep dan yg paling seksi dari semua yg lain wkwkw,Negative
2026-04-16 18:56:09,@naay_killa @sampahfhui Justru bagus dong cepuin grup chat ini untuk pencegahan supaya mereka tidak melakukan kepada yg bukan objek seksualnya,Positive
2026-04-16 21:15:20,"Ngeseks di ruang private udah beda cerita. Ngelibatin 2 orang yang kasih consentnya masing-masing. Kalau masalah si fhui itu kan beda, emang korban kasih consentnya buat dilecehkan itu? Kan enggak. Seks in private kalau salah satunya gak kasih consent pun bakalan dicecar.",Positive
2026-04-16 21:57:32,@TiraDrains kak. bahas di luar bdsm(?) soal kasus fh ui tanggapan kaka gimana????,Neutral
2026-04-16 22:16:04,kasus FH UI itu baru grup yg ketauan aja guys masih ada grup grup kayak gitu diluar sana. #stayaway,Positive
2026-04-16 23:21:50,"@mhmmd_jati Yang paling menyedihkan, gue nimbrung di utas anak FHUI&amp;dia menanggapi dgn kalimat “ini adalah kekecewaan kami terhadap sistem penegakan hukum yg ada” Kalau sudah kecewa dan gk percaya sistem,ngapain kalian kuliah,justru itu kan tujuan kaliam kuliah,meneggakan supremasi hukum",Positive
2026-04-16 23:35:34,@akuratco Mahasiswa FH UI dihadirkan dalam forum terbuka untuk pertanggungjawaban moral setelah terungkapnya tujuanikasi perempuan dalam grup chat. #KeamananDigital #EtikaMahasiswa #Solidaritas #Hukum @akuratco https://t.co/pfg6z7xmfr,Neutral
