createdAt,text
2026-04-15 05:25:18,"@sampahfhui Apakah Fakultas lain juga ada yang seperti ini ?. Serem juga klo cewe jalan di koridor2 yg lg banyak cowo duduk-duduk, bisa jadi bahan obrokan KS di group Mereka. Semoga saja tidak ada lagi."
2026-04-15 05:29:52,@MastinSaurus @sampahfhui もしも～し 生きてるぅ?
2026-04-15 05:33:59,"@MastinSaurus @sampahfhui Stresss yah kamu, otaknya isinya Mozarella kah"
2026-04-15 05:35:14,"@revol7hink @sabelasabeli_ @meledaaaaak @ainurohman wow tidak terkena dampak langsung? are you suree? ada salah satu diantara 16 pelaku yang pernah ngomong lgsg ke perempuan loh. yang kayak gini cuman bisa diatasin kalau hukumnya kuat, lagian kenapa sih dibelain? anjir aneh bgt"
2026-04-15 05:38:28,"@Ritzhy1 @wroofwoof @MastinSaurus @sampahfhui Tolong dong cowo alpha hamili nih cowo omega, dia lgi heat https://t.co/xt6IqIaE4q"
2026-04-15 05:40:50,@MastinSaurus @sampahfhui Kamu join group chat yg isinya kek gitu juga kah??
2026-04-15 05:44:00,"@revol7hink @ur1kiss4me @telanjangmoril @sadampermana_w loh kalau private dan ga ada yang tau mah siapa juga yang mau nuntut? kan cuma mereka mereka yang tau, tapi kalo di case FHUI inikan kebongkar, udah beda cerita kaya analogi yang kamu sebutkan itu."
2026-04-15 05:46:30,"@sampahfhui Jangan sedih, di FIKOM UNPAD pun juga ada, rasis lagi."
2026-04-15 05:56:10,"@MastinSaurus @sampahfhui oh pantes, fp nya juga patrick. pasti ga jauh beda lah"
2026-04-15 05:57:14,"@MastinSaurus @sampahfhui ya simpen aja di kepala, jangan di ketikin lol"
2026-04-15 06:05:11,"@MastinSaurus @sampahfhui Modelan begini klo lulus, klo gk jd pejabat korup, kalo gk flexing, ujung² nya miara ani² klonlu cowok ya, klo lu cewek piara artis² ganteng"
2026-04-15 06:07:25,"@MastinSaurus @sampahfhui Lucu, yang ngomongin hal begitu dibilang ‘wajar karena privat’, tapi yang nge-share malah jadi kambing hitam. Padahal tanpa isi chat itu, gak ada yang bisa di-share juga kan?"
2026-04-15 06:14:29,"@revol7hink @tweetyyypieee @ainurohman @Artha_07W namun, di awal kan ini bukan masalah pidana/tidak dan sanksi administratif (contohnya DO) itu tidak bergantung pada keputusan pidana... jadi, obrolan pidana ini can only do so much"
2026-04-15 06:18:45,"@sampahfhui Hmpir semua group pelajar kek gitu. Cek aja klo punya adik/sodara yg msih skolah/kuliah, banyak isinya kek gitu."
2026-04-15 06:26:34,@MastinSaurus @sampahfhui MASTIN GAK ADA OTAK
2026-04-15 06:28:58,@MastinSaurus @sampahfhui Ya belom kejadian aja. Otak+candaan mesum ko dinormalisasi
2026-04-15 06:33:56,@sampahfhui what the fuck
2026-04-15 06:35:34,@MastinSaurus @sampahfhui OTAK LU DI KAKI YA?? KOK DANGKAL BET SIH PEMIKIRANNYA
2026-04-15 06:36:12,@MastinSaurus @sampahfhui UDH GBLK BANYAK TINGKAH PULA
2026-04-15 06:38:14,"@sampahfhui Emang bener kata rocky gerung, punya ijazah tidak berarti kamu sudah belajar. Dan ini, punya gelar mahasiswa tidak menjamin otakmu lebih sadar dan waras terhadap dunia."
2026-04-15 06:41:09,@MastinSaurus @sampahfhui ini contoh laki yg cacat berpikir. siapa sih yg normalisasi pelecehan mau di otak lo atau di chat ?!? otak bejat bgt miris
2026-04-15 06:41:13,@MastinSaurus @sampahfhui otak lo udah rusak tong. cara perbaikinya coba dilindas truk trus otak lo yg tercecer dicuci pakai baygon
2026-04-15 06:42:11,@naay_killa @sampahfhui gak sekolah sih fix
2026-04-15 06:44:23,"@sampahfhui Pantesan hasilnya hakim2, pengacara2 Dan jaksa2 KORUP DAN BERMORAL BEJATTTT!!!!"
2026-04-15 06:45:12,"@MastinSaurus @sampahfhui aku paham maksudmu, tapi tetep gaboleh dibiarin. mastin no no ☝🏼"
2026-04-15 06:47:05,"@revol7hink @wbblbbdubdub @bebekqaleo @sampahfhui UU teroris itu sifatnya preventif, lo bisa ditangkap hanya karena mengikuti organisasi dilarang. sementara manusia2 laknat ini ga bisa lo tangkap dari omongan di group saja, dasar hukumnya ga ada. berbeda hal ketika sudah terjadi pelecehan secara aktif,bukan cuma yaping di group."
2026-04-15 06:50:09,@MastinSaurus @sampahfhui dongo 😂
2026-04-15 06:53:05,"@MastinSaurus @sampahfhui pelecehan itu ga harus di pegang pegang fisik perempuan di jadiin bercandaan di grup dengan kata kata yg ga pantes bgt, kyk ga ada aja bahan bercanda yg lain selain bahas fisik perempuan dengan kata kata yg kotor bgt."
2026-04-15 06:54:08,@MastinSaurus @sampahfhui pelaku lg marah
2026-04-15 06:56:55,@sampahfhui Isi otaknya mesum aja tuh orang😡😡
2026-04-15 07:05:44,"@sampahfhui Stress lu semua, periksa hp mereka"
2026-04-15 07:14:08,@sampahfhui Based wkwkwkwk
2026-04-15 07:14:48,@sampahfhui kacau wkwkwk https://t.co/EJM6eyxKpg
2026-04-15 07:17:11,@sampahfhui Yg Echa gmn?
2026-04-15 07:18:41,@MastinSaurus @sampahfhui DIEM GBLK OPINI LU JELEK
2026-04-15 07:19:43,@sampahfhui dukung cepunya dan UI dipidana
2026-04-15 07:22:42,@sampahfhui Ga menjamin pendidikan bagus ternyata..
2026-04-15 07:32:45,"@MastinSaurus @sampahfhui Coba kalo cowo2 itu ngomongin Ibu atau adek2 lu, lu bakalan ngomong gini juga ga bang?"
2026-04-15 07:45:35,@Ritzhy1 @wroofwoof @MastinSaurus @sampahfhui Aduh 🧠MONYET 🤌🤌🤌
2026-04-15 07:47:09,@Ritzhy1 @irumi028 @screamerdiva @sampahfhui MASALAH SEPELE MENURUT 🧠MONYET 🤌🤌🤌
2026-04-15 07:51:59,@MastinSaurus @sampahfhui hei bodoh
2026-04-15 08:01:32,"@sampahfhui ""berarti kamu udah pacaran sama banyak cowo, pacar kamu banyak ada sana sini"" woii? kita sbg cewe punya trust issue karna banyaknya berita populasi cowo bejat‼️ bener ya pendidikan ga menjamin kualitas pola pikir seseorang, anak hukum ko melanggar hukum❓ sinting"
2026-04-15 08:07:14,"@revol7hink @vaneloody @ainurohman Ya itu dia, jangan sampai omongan dan perbuatan berdampak secara langsung kan? Artinya jika sebuah ruang private yg “terdokumentasi” dimulai dari yg bersih, ketika nantinya muncul menjadi publik jg bukan hal yg merugikan suatu pihak. Coba deh liat poin 3, concern nya disitu."
2026-04-15 08:09:15,@sampahfhui @skipberat wah sakit nih
2026-04-15 08:43:45,"@ur1kiss4me @galanatarusli @telanjangmoril @sadampermana_w Apa sih definisi korban di TPKS, ""korban adalah orang yang mengalami penderitaan fisik, mental, kerugian ekonomi, dan/atau kerugian sosial yang diakibatkan oleh tindak pidana kekerasan seksual."" Kerugian apa yang dirasakan korban ketika ada obrolan sensual tersebut?"
2026-04-15 08:47:33,@sampahfhui QR
2026-04-15 08:51:12,@sampahfhui Najis anak hukum ui najis
2026-04-15 08:51:46,"@revol7hink @ur1kiss4me @telanjangmoril @sadampermana_w eh mpruy, disini dari awal ga ada yang maksain untuk naik ke pidana, elu tiba tiba nimbrung argumen gue sama bang arash, kita lagi bicarain soal status ‘pelaku’ lu muter muter dengan opini seolah ini gaperlu di besar besarin, gimana deh?"
2026-04-15 08:56:02,"@revol7hink @ur1kiss4me @telanjangmoril @sadampermana_w penderitaan mental yang mereka (korban) alami ngga terjadi 1-2 hari, mereka bahkan bisa mengingat kejadian ini — nama mereka yang tercatut di dalamnya, seumur hidup."
2026-04-15 08:56:10,"@revol7hink @galanatarusli @telanjangmoril @sadampermana_w runut ya, biar clear secara hukum pertama, 'gaada dampak langsung' itu belum tentu berarti gada dampak sama sekali dalam hukum pidana, khususnya delik tertentu, dampak g selalu harus real time. begitu korban mengetahui dan mengalami rasa direndahkan, malu, atau terganggu secara-"
2026-04-15 08:56:41,"@ur1kiss4me @galanatarusli @telanjangmoril @sadampermana_w Lalu berikutnya, apa niat dan tindakan nyata yang bisa dirasakan korban (ketika chat belum tersebar)? Inti dari argumen gw adalah, pelecehan harus ada tindakan langsung terhadap korban, kapan status korban terbentuk (kerugian nyata)..."
2026-04-15 08:57:26,@sampahfhui thanks for proving that men are nothing but useless manchildren.
2026-04-15 09:03:11,"@MastinSaurus @sampahfhui IDIH NAJISNYA, Ini orang pasti isi kepalanya bukan otak tapi penis"
2026-04-15 09:05:09,"@sampahfhui Ga ngotak anjg harga diri perempuan serasa ga ada gunanyaa, sakit tuh orang"
2026-04-15 09:07:18,"@ur1kiss4me @galanatarusli @telanjangmoril @sadampermana_w Gini lho, argumen yang beredar dipublik, chat private yang tidak ada dampak langsung ke korban adalah bentuk KS. Menurut gw engga, gw simply menjawab itu. Kalau sudah tersebar, thats a whole different thing, paham ga sih?"
2026-04-15 09:07:19,"@revol7hink @galanatarusli @telanjangmoril @sadampermana_w itu sebenarnya sudah terjawab sebelumnya dalam hukum, tindakan g harus selalu langsung dan real time, dan status korban juga g harus terbentuk di saat yang sama dengan perbuatannya yang diuji itu, apakah ada perbuatan yang ditujukan terhadap individu tertentu dan apakah ketika-"
2026-04-15 09:12:38,"@revol7hink @galanatarusli @telanjangmoril @sadampermana_w baca dulu reply saya di atas, ini bahkan sudah saya jawab sebelum anda bertanya dalam hukum, bukan dibagi jadi 'sebelum tersebar = bukan KS' dan 'setelah tersebar = jadi KS- yang diuji tetap sama: apakah ada perbuatan yang ditujukan terhadap individu tertentu dan apakah-"
2026-04-15 09:16:21,"@revol7hink @galanatarusli @telanjangmoril @sadampermana_w LAH KAN SUDAH DIJELASKAN DISANA PERTANYAAN ANDA? JADI ANDA MAU NYA DENGER 'OH IYA KORBAN BIASA AJA PAS CHAT TERJADI DAN DIA GATAU, JADI SECARA HUKUM KORBAN GAADA' GITU?"
2026-04-15 09:18:57,@Ritzhy1 @irumi028 @screamerdiva @sampahfhui 🧠MONYET 🤌🤌🤌
2026-04-15 09:27:21,@revol7hink @ur1kiss4me @telanjangmoril @sadampermana_w terus kenapa di perdebatkan disini? kan memang yang kita argumentasikan case FH UI ini (whichis yaa setelah chat tersebar)
2026-04-15 09:33:45,"@ur1kiss4me @galanatarusli @telanjangmoril @sadampermana_w Again, yang lo debatin sama apa yang gw debatin beda. Menurut keyakinan gw, pembicaraan sensual private tanpa ada dampak langsung ke pihak tertentu, belum bisa dikatakan KS. Begitu tersebar dan status korban terbentuk, barulah menjadi KS"
2026-04-15 09:34:19,@naay_killa @sampahfhui SDM rendah
2026-04-15 09:37:40,@MastinSaurus @sampahfhui https://t.co/9vcvwv2lNc
2026-04-15 09:40:09,@sampahfhui hadeh
2026-04-15 09:40:36,@sampahfhui PT a
2026-04-15 09:50:02,@sampahfhui makan eek lah orang orang itu
2026-04-15 10:00:43,@sampahfhui IH PENGEN BANGET KUPOTONG KELAMIN MEREKA
2026-04-15 10:01:54,"@galanatarusli @ur1kiss4me @telanjangmoril @sadampermana_w Terus gimana kalo bully di ranah private? Gosip? Makar? Kritik? Kalau obrolan sensual di ranah private bisa dianggap KS, kenapa yang lain tidak bisa dianggap tindak pidana?"
2026-04-15 10:11:09,"@sampahfhui Sejak remaja s/d pasca remaja pengalaman nongkrong sama temen (circle) SMP SMA kuliah temen main temen lingkungan tetangga hampir gaada obrolan m*sum kek gitu, kalaupun ada urusan masing2 ga pernah jd bahan obrolan, bahan obrolan tuh sepakbola,musik, film"
2026-04-15 10:15:34,@sampahfhui Kesel gua baca nya anj
2026-04-15 10:18:46,"@sampahfhui Ketikan terkocak of the year ""Diam berarti consent."""
2026-04-15 10:35:47,"@sampahfhui Harus di telusuri nih seluk beluk keluarganya, kali aja sama ga beresnya anak sm orang tua nyaa"
2026-04-15 10:46:09,@sampahfhui https://t.co/ctpYDebv1U
2026-04-15 10:48:48,@sampahfhui panteslah hukum di suatu negeri seperti ituu.. calonnya kyk gini banget nih?
2026-04-15 10:51:00,@sampahfhui 'burning sun' FH UI VER
2026-04-15 11:12:51,"@ur1kiss4me @galanatarusli @telanjangmoril @sadampermana_w @RebeuDeter Atau buat gw? Gw jawab ya, 1. Ga ada yang bilang real time interaction, gw clear ngomong, ketika chat tersebar, possible untuk KS (apakah ini real time)..."
2026-04-15 11:13:00,@sampahfhui sakit ni orang orang sumpah
2026-04-15 11:19:49,@sampahfhui 🥹🥹🥹🥹🥹🥹
2026-04-15 11:25:35,"@ur1kiss4me @galanatarusli @telanjangmoril @sadampermana_w @RebeuDeter 2. Argumen gw: perbincangan sensual scr private tanpa ada dampak langsung terhadap pihak tertentu bukan lah KS, karena tidak ditujukan langsung dan tidak ada kerugian nyata terhadap pihak yang dimaksud. You could argue ketikan ada actus reus, tp dalam opini gw itu strech :)"
2026-04-15 11:38:28,"@sampahfhui Emang sampah semua, isi otak mesum. Buset, anak-anak sekarang modelannya kek gini, ngeriiikk sih."
2026-04-15 11:46:14,"@sampahfhui t-tapi... jika grup mesum cowo bisa dikategorikan pelecehan seksual, apakah grup gosip cewe bisa dikategorikan sebagai pencemaran nama baik dan fitnah?"
2026-04-15 12:29:21,@sampahfhui Astaghfirullah
2026-04-15 12:30:43,"@sampahfhui ngeri banget, dan sampe sekarang belum ada sangsi tegasnya soal hal ini"
2026-04-15 12:39:11,"@sampahfhui Sudah di bahas sama pak Anies saat debat capres, tapi sayang banget pada milih joget joget doang dan penyepong israel 🥲 https://t.co/YDXaX67PZF"
2026-04-15 12:51:35,@sampahfhui ga banget isi cht nya 🤮
2026-04-15 12:59:37,"@revol7hink @ur1kiss4me @telanjangmoril @sadampermana_w ‘jangan emosional menghadapi ini’ enteng emang buat lo ngomong gini sebelum istri lo, anak lo kena pelecehan seksual even itu di ranah private (jangan sampe deh), dan publik mana yang bicara begitu? kita berbondong2 menghakimi setelah chatnya kesebar kok"
2026-04-15 13:10:36,"@revol7hink @galanatarusli @telanjangmoril @sadampermana_w @RebeuDeter justru di situ poinnya lu bilang 'g ada dampak langsung' dan 'g ditujukan langsung', itu implisit mensyaratkan harus ada direct exposure / efek real time padahal dalam hukum pidana: actus reus g pernah harus interaksi langsung dan akibat g harus timbul seketika"
2026-04-15 13:19:17,@sampahfhui Sekelas FH UI Begini ?
2026-04-15 13:29:40,@sampahfhui Mereka ini incel ngga si?
2026-04-15 13:29:57,@sampahfhui sinting
2026-04-15 13:32:42,@sampahfhui diantara mereka pasti ada yg mamfaatin foto icha nya buat bacol. yakin gw ....
2026-04-15 13:36:16,"@sampahfhui Bener kata Paman Coki, orang"" model begini cocok nya di kumpulin trus di Ledakin."
2026-04-15 13:44:53,"@revol7hink @galanatarusli @telanjangmoril @sadampermana_w @RebeuDeter argumen lau normatif dan g lengkap secara konstruksi hukum lu mensyaratkan 'g ada dampak langsung = bukan KS'x, dahal g ada norma yang mewajibkan akibat harus real time unsur 'ditujukan terhadap' juga lu persempit jadi harus interaksi langsung, dahal itu masih wilayah tafsir"
2026-04-15 13:59:53,@sampahfhui Anak muda udah mainin hukum bisa dipesan dan dibuat demi aman
2026-04-15 14:04:40,"@sampahfhui Mahasiswa ui jadi ga se wah dulu, mahasiswa nya aja bejat semua"
2026-04-15 14:14:33,@sampahfhui Mbajor.
2026-04-15 14:30:44,@sampahfhui anjr
2026-04-15 14:30:58,@sampahfhui MUSANG BIRAHI SEMUA ANJ
2026-04-15 14:37:58,@sampahfhui masi inget akseyna?
2026-04-15 15:04:32,@sampahfhui https://t.co/yhAj61SoGi
2026-04-15 15:05:41,"@sampahfhui pantesss dari kata2 nya aja ""lowkey DPR"" apa ortu mereka pada ada jembatan ke DPR?? ""orang2 bejat dengan jabatan"" wkwkwkk taik taik"
2026-04-15 15:11:12,@sampahfhui WOI LAH...
2026-04-15 15:19:05,@sampahfhui DO aja dah
2026-04-15 15:37:27,@naay_killa @sampahfhui Lu cewek nggk sih? Bisa ya sesama perempuan ngetik gini?
2026-04-15 15:59:48,"@sampahfhui wah sumpah kocak sih ini, anomali banget dilingkungan kampus"
2026-04-15 16:00:40,@sampahfhui dah ketutup sama nafsu sendiri tuh
2026-04-15 16:01:08,"@sampahfhui yang sakit orang orangnya sih, bukan dunianya wkwkwkw"
2026-04-15 16:04:05,"@naay_killa @sampahfhui kocak sih lu kalo ngewajarin hal hal kaya gini, dah kena sih sikis lu"
2026-04-15 16:44:04,@sampahfhui https://t.co/GO9gygA0SR ramein
2026-04-15 16:50:30,"@sampahfhui Sick banget Praying for justice, healing and peace for all the victims🙏 hold them accountable!!!"
2026-04-15 17:11:12,@sampahfhui itu yg nyalon jd ketuplak bayangin klo terpilih?? yg ada anak² yg diospek kena semua itu sama dia dkk hadehhhhh ampun deh
2026-04-15 17:21:35,@sampahfhui Edan2 ckckckck Ngene kok cah sekolah dapure
2026-04-15 18:03:03,"@sampahfhui Ngomong-ngomong petinggi di fakultas yang tidak menjadi contoh yang baik, di grup chat anak fkupn juga ada tuh yang jadi petinggi padahal tingkahnya kayak gitu, ketua angkatan, kelas, bem, senat @UPNVJakarta @bem__upnvj @bemfkupnvj Selengkapnya: https://t.co/t2gjAjaCjG https://t.co/Zwepqccz8M"
2026-04-15 18:26:11,@sampahfhui https://t.co/y4NjNmg7V7
2026-04-15 18:40:22,@sampahfhui penyalah gunakan kekuasaan najis
2026-04-15 19:20:01,@sampahfhui Yg ngomong beginian mau jadi penegak hukum Njiiirrr?
2026-04-15 20:56:26,@sampahfhui Ihh
2026-04-15 21:27:38,@MastinSaurus @sampahfhui lu gak suci ya?
2026-04-15 21:52:35,@nabe_benito @navilliaaera @flofloret Lo bikin seolah keadaan orang ngomongin pelecehan oleh cewek otw matis cowok yang bela kejadian FHUI. Inisiatif pertama Lo ketika cewek melakukan pelecehan secara umum adalah mengaslight fakta cewek melakukannya juga bahkan di ruang publik. Lo Tobat deh kata gua.
2026-04-15 22:27:59,"Pengadaan alat makan itu senasional, bukan DIY saja Klarifikasi kepala BGN Pelaku KS Hitam Permata FH UI Perkuat Kemitraan Global Pelecehan Mahasiswa Fakultas Hukum https://t.co/vMoW9sxDh5"
2026-04-15 22:28:10,Ini penjelasan motor listrik yang viral Klarifikasi kepala BGN Pelaku KS Hitam Permata FH UI Perkuat Kemitraan Global Pelecehan Mahasiswa Fakultas Hukum https://t.co/5ELoovANeb
2026-04-15 22:28:18,1000 rumah subsidi.. Bukan Gratis... Klarifikasi kepala BGN Pelaku KS Hitam Permata FH UI Perkuat Kemitraan Global Pelecehan Mahasiswa Fakultas Hukum https://t.co/evRPPChEyA
2026-04-15 23:05:22,lagi lagi keciduk 😂 • • #explore #fypシ #beritaviral #MakeNightsEpic Pelecehan Cilok FH UI Malam #NOMINMOVIEDATE #TibatibaSetanBesokTayang Lolox #BeriCintaWaktu214 #สกายนานิ PPW Fanival #NCTWISH_OdetoLove_IMAGE #SkyNani https://t.co/LKm7hqUPdO
2026-04-15 23:11:37,"jujur gua ga kaget sm respon cowo cowo tentang ks fhui, cat calling aja ga dianggap pelecehan sama mereka wkwk"
2026-04-15 23:17:32,@sampahfhui haruhh aing mah
2026-04-15 23:34:42,"@Ritzhy1 @ziyuseablue @wroofwoof @MastinSaurus @sampahfhui lah kok marah, kan katanya selama ga nyenggol"
2026-04-15 23:40:45,"Saat seorang wanita di JATENG Melihat uang berserakan di jalan, Tapi wanita itu malah merasa takut untuk mengambilnya, karena mitosnya kalau di ambil jadi tumbal pesugihan. Ngeri banget. Pada Senin (13/4/2026) Kartu Tidur Pelecehan FH UI Cilok Mbappe Madrid Prambanan https://t.co/Y9NMYCRtaR"
2026-04-15 23:48:01,"Bela Pelaku Pelecehan Mahasiswa FH UI, Profesi Orangtuanya Terkuak, Sesumbar Bawa Mobil Barracuda https://t.co/IpxVa7cN52 lewat @tribunnews"
2026-04-15 23:55:32,"@MastinSaurus @sampahfhui akun kosongan gausah sok banyak omong, bilang aja lu sejenis kyk salah satu dari mereka"
2026-04-16 00:19:00,"@sampahfhui Jgn sampe lah kasih mrk ksmptn buat ngurus negara, ancoorrr leborrr yg ada. Kasian liat Indo di masa dpn, punya oknum pejabat kek mrk"
2026-04-16 00:31:42,"@sampahfhui Apa asik ngobrolin orang sih? Kadang aku bingung sama temen2 sibuk share reels/konten kocheng, hidroponik, investasi, manga, anime manhwa, webtoon, link manik2 dan rajutan buat dibikin pas kita kumpul sambil nonton variety show, juga masakin resep2 makanan yg udah kita save"
2026-04-16 00:57:43,@sampahfhui https://t.co/qkBFWNKb6p
2026-04-16 01:53:06,"@DennySeggssegar @sampahfhui gapaham lagi sma ni org, nyuri juga diem diem, merkaos juga private emang semua kejahatan yang dibuka ke publik bersifat publik? tholol nya jangan pake banget plis"
2026-04-16 02:03:49,"@revol7hink @sampahfhui apa harus nunggu mereka ngehamilin orang dulu? SEMUA KEJAHATAN SEKSUAL ITU PRIVATE ANJIR, udah bener di up gini biar lu pada yg ada grup lebih concern kalo hal mesum gabisa dijadiin topik ya anjg"
2026-04-16 02:09:43,@sampahfhui demi Allah sakit bangett
2026-04-16 02:16:55,"@revol7hink @sampahfhui sexual harassment itu dianggap harassment kalau menimbulkan ketidaknyamanan bagi korban kocak, ya ini kesebar begini yg ga nyaman satu indonesia, elu noh get a life"
2026-04-16 02:27:21,@sampahfhui sierus mahasiswa kelakuan nya kek gini?
2026-04-16 02:31:34,@sampahfhui Jujur aja sebenernya mereka lagi kena apes aja. Aslinya grup cowo cowo ga jauh-jauh pembahasannya beginian kan ? *izinnnnn
2026-04-16 03:09:28,@DennySeggssegar @sampahfhui https://t.co/xJ19dTCCQx
2026-04-16 03:23:33,"@sampahfhui Aku sih gk kaget kalo UI kaya gitu, emang pinter ya UI ? Perasaan cuma menang karena dekat pusat atau sering di branding si paling no 1 pdhl isinya perasaan sama kampus muhamadiyah perasaan bagusan muhamadiyah deh kwalitas pendidikan nya?"
2026-04-16 03:28:33,"@sampahfhui Masa civitas akademi drama gini ada yg live jg, gk punya jiwa korsa temannya dlm swdang kesusahan malah di konten ceria, masih keren nan Akmil 😝"
2026-04-16 03:30:51,@sampahfhui Cowoknya jg ganteng ganteng Akmil kemana mana
2026-04-16 03:35:11,"@sampahfhui Mungkin cewe UI gatel jg makanya mas mas itu pada masih jaga sikap untuk mencoba mengaruk dlm komunitas kecil nya, coba intropeksi mba siapa yg slah kalian satu almamater lho masa boroknya di korek bersama"
2026-04-16 03:46:32,@sampahfhui najizzz
2026-04-16 03:47:00,@sampahfhui serem bgt laki jaman skrng
2026-04-16 05:09:20,@sampahfhui Hoho
2026-04-16 05:17:00,@sampahfhui ajg juga anak fh bgst
2026-04-16 05:17:25,@sampahfhui ajg juga anak fh kok gini si bgst anjg
2026-04-16 05:37:01,@sampahfhui Kyk gni kh bhsan cwo klau lg ngomongin cwe? 😒
2026-04-16 05:48:09,"@sampahfhui Padahal kampus fakultas hukum lho...🫩,kecewa bngt Ama Indonesia sekarang"
2026-04-16 06:54:43,"@sampahfhui Coba buat baca baca. Dan ga nyangka kelakuan mereka masih ada yang belain. Dengan alasan kan grub privat. Kan cuman omongan bukan dilakuin bener. Halo ? Mereka ni mahasiswa fakultas hukum loh ? Masak dari beberapa cowok itu ga ada yg bilang atau merasa ""kayanya kelewatan deh"""
2026-04-16 07:18:03,@MastinSaurus @sampahfhui Mastin semoga kamu jadi korban oleh sesamamu ya. AMIIIIIIN ☺️🙏
2026-04-16 07:19:50,"@sampahfhui nih orang”sakit gimana mau jadi penegak hukum kalau kyk gini, pintar:0 bodoh:100"
2026-04-16 07:21:37,@sampahfhui university se indah itu tapi dalam nya rata”orang” nol attittude
2026-04-16 07:23:52,@sampahfhui sempak si irpan https://t.co/CnHbAjAN4u
2026-04-16 07:53:54,@sampahfhui guys jujur ditempat kerja menurut kalian wajar ga sih kaya gitu? sebenernya menurutku sih ga pantes banget huhu. aku jg ngalamin tapi gaberani bilangnya
2026-04-16 08:01:42,@sampahfhui Yang ngelahirin mereka cowo kah? Kok bisa tega banget ngetik kayak gitu.. speechless
2026-04-16 08:02:55,@sampahfhui duh duh ga ketolong
2026-04-16 08:22:10,@sampahfhui Pendapat saja ...menurut saya agak keterlaluan ...inikan circle mereka juga group wa ...mereka ...agak kelewatan juga ...tapi mungkin enggak perlu d.o lah ...hukum administrasi lah ...dikurangi sks nya aja kali yah ...pendapat saya ajasih ...
2026-04-16 08:44:33,@sampahfhui V
2026-04-16 09:20:53,"@sampahfhui Your LinkedIn account deserves more! 💫 Rent it to us for a competitive monthly fee! Unlock restrictions for just $5. Earn $5 per referral, with cumulative rewards up to $800! WhatsApp: 13292390974"
2026-04-16 10:17:33,@MastinSaurus @BudiBukanIntel @sampahfhui Wkwkwk semua bakal ngomong kek lu karena belum ngerasain bang. Coba aja adeklu dibahas di grup chat itu. Gw yakin lu pasti marah .
2026-04-16 10:26:22,@sampahfhui Pantesan netizen pada geram dengan kelakuan mahasiswa ini.
2026-04-16 10:29:19,@MastinSaurus @sampahfhui EWWW enabler pelaku KS 😵‍💫🤮
2026-04-16 11:09:50,"@sampahfhui KAK PLIS JANGAN DIHAPUS, mau aku jadiin objek skripsi"
2026-04-16 12:58:34,@sampahfhui Oi
2026-04-16 13:47:32,@sampahfhui Ja
2026-04-16 13:50:10,@sampahfhui Omg
2026-04-16 15:44:15,"@outlaw1878x @eskrimmoka @MiskinTV_ Korban Fhui = cewe, yg protes = cewe. case jeffry korban = laki, yg protes = ??? malah nungguin cewe lagi nyang protes gerak ndiri gabisa ya abang abang ini?"
2026-04-16 15:49:53,"@revol7hink YOU can't prevent DIABETES if it was on ur bloodline, n YOU can prevent diabetes dengan konsumsi gula tidak BERLEBIH. BUT you ACTUALLY CAN prevent pelecehan seksual IF man just keeping their shits on themselves 😭. it's not apple to apple bro. https://t.co/fecSxtcBe1"
2026-04-16 16:35:06,MALU BGT JIRRRRR nanno pls dateng aje ke fhui utk menjadi karma buruk bagi 16 org itu https://t.co/D6O2Zsa4ir
2026-04-16 16:59:32,"sebetulnya motivasi orang2 yg kontra sama case fhui itu apa coba, udah jelas secara moral hal tsb sangat salah masih aja ada yg kontra bahkan ngebela"
2026-04-16 17:18:04,@sampahfhui Sampah
2026-04-16 17:39:36,@sampahfhui sumpah sakit hati bgt bacanya.... ini ga boleh diselesaikan secara damai yaa‼️
2026-04-16 18:07:40,Tertarik Dendam Timun FH UI Pelecehan Copot Kepala BGN Humas Polri Tertarik pertemuan prabowo Kamis https://t.co/BhpNlFoww8 https://t.co/upDYgXZNFg https://t.co/lzRjHj9SGE https://t.co/PTs9y3uSXC https://t.co/V5NKcJgpdL https://t.co/ea0xZlFbvo
2026-04-16 18:56:09,@naay_killa @sampahfhui Justru bagus dong cepuin grup chat ini untuk pencegahan supaya mereka tidak melakukan kepada yg bukan objek seksualnya
2026-04-16 21:15:20,"Ngeseks di ruang private udah beda cerita. Ngelibatin 2 orang yang kasih consentnya masing-masing. Kalau masalah si fhui itu kan beda, emang korban kasih consentnya buat dilecehkan itu? Kan enggak. Seks in private kalau salah satunya gak kasih consent pun bakalan dicecar."
2026-04-16 23:21:50,"@mhmmd_jati Yang paling menyedihkan, gue nimbrung di utas anak FHUI&amp;dia menanggapi dgn kalimat “ini adalah kekecewaan kami terhadap sistem penegakan hukum yg ada” Kalau sudah kecewa dan gk percaya sistem,ngapain kalian kuliah,justru itu kan tujuan kaliam kuliah,meneggakan supremasi hukum"
2026-04-16 23:35:34,@akuratco Mahasiswa FH UI dihadirkan dalam forum terbuka untuk pertanggungjawaban moral setelah terungkapnya tujuanikasi perempuan dalam grup chat. #KeamananDigital #EtikaMahasiswa #Solidaritas #Hukum @akuratco https://t.co/pfg6z7xmfr
2026-04-16 23:38:30,"Profil Munif Taufik, Sosok Kunci Terbongkarnya Chat Pelecehan Seksual Mahasiswa FH UI https://t.co/6ThvEl89ci"
